Periodo,Dolar,year,mes,dia
2016-03-20,,2016,03,20
2016-03-21,671.97,2016,03,21
2016-03-22,677.52,2016,03,22
2016-03-23,677.42,2016,03,23
2016-03-24,677.16,2016,03,24
2016-03-25,,2016,03,25
2016-03-26,,2016,03,26
2016-03-27,,2016,03,27
2016-03-28,682.36,2016,03,28
2016-03-29,680.84,2016,03,29
2016-03-30,683.16,2016,03,30
2016-03-31,675.1,2016,03,31
2016-04-01,669.8,2016,04,01
2016-04-02,,2016,04,02
2016-04-03,,2016,04,03
2016-04-04,671.24,2016,04,04
2016-04-05,669.55,2016,04,05
2016-04-06,674.93,2016,04,06
2016-04-07,676.62,2016,04,07
2016-04-08,680.79,2016,04,08
2016-04-09,,2016,04,09
2016-04-10,,2016,04,10
2016-04-11,682.45,2016,04,11
2016-04-12,682.16,2016,04,12
2016-04-13,674.58,2016,04,13
2016-04-14,670.8,2016,04,14
2016-04-15,668.38,2016,04,15
2016-04-16,,2016,04,16
2016-04-17,,2016,04,17
2016-04-18,666.6,2016,04,18
2016-04-19,666.0,2016,04,19
2016-04-20,657.9,2016,04,20
2016-04-21,660.38,2016,04,21
2016-04-22,660.34,2016,04,22
2016-04-23,,2016,04,23
2016-04-24,,2016,04,24
2016-04-25,666.8,2016,04,25
2016-04-26,668.36,2016,04,26
2016-04-27,669.01,2016,04,27
2016-04-28,668.49,2016,04,28
2016-04-29,663.4,2016,04,29
2016-04-30,,2016,04,30
2016-05-01,,2016,05,01
2016-05-02,659.34,2016,05,02
2016-05-03,660.88,2016,05,03
2016-05-04,667.89,2016,05,04
2016-05-05,670.36,2016,05,05
2016-05-06,667.43,2016,05,06
2016-05-07,,2016,05,07
2016-05-08,,2016,05,08
2016-05-09,666.89,2016,05,09
2016-05-10,670.97,2016,05,10
2016-05-11,677.2,2016,05,11
2016-05-12,678.5,2016,05,12
2016-05-13,682.55,2016,05,13
2016-05-14,,2016,05,14
2016-05-15,,2016,05,15
2016-05-16,689.34,2016,05,16
2016-05-17,692.52,2016,05,17
2016-05-18,692.77,2016,05,18
2016-05-19,691.32,2016,05,19
2016-05-20,696.96,2016,05,20
2016-05-21,,2016,05,21
2016-05-22,,2016,05,22
2016-05-23,692.19,2016,05,23
2016-05-24,693.89,2016,05,24
2016-05-25,692.87,2016,05,25
2016-05-26,692.24,2016,05,26
2016-05-27,687.34,2016,05,27
2016-05-28,,2016,05,28
2016-05-29,,2016,05,29
2016-05-30,687.43,2016,05,30
2016-05-31,690.27,2016,05,31
2016-06-01,689.81,2016,06,01
2016-06-02,693.61,2016,06,02
2016-06-03,691.36,2016,06,03
2016-06-04,,2016,06,04
2016-06-05,,2016,06,05
2016-06-06,683.27,2016,06,06
2016-06-07,680.55,2016,06,07
2016-06-08,679.85,2016,06,08
2016-06-09,673.14,2016,06,09
2016-06-10,678.18,2016,06,10
2016-06-11,,2016,06,11
2016-06-12,,2016,06,12
2016-06-13,683.67,2016,06,13
2016-06-14,685.0,2016,06,14
2016-06-15,688.34,2016,06,15
2016-06-16,685.89,2016,06,16
2016-06-17,689.83,2016,06,17
2016-06-18,,2016,06,18
2016-06-19,,2016,06,19
2016-06-20,685.64,2016,06,20
2016-06-21,679.8,2016,06,21
2016-06-22,676.03,2016,06,22
2016-06-23,672.8,2016,06,23
2016-06-24,669.88,2016,06,24
2016-06-25,,2016,06,25
2016-06-26,,2016,06,26
2016-06-27,,2016,06,27
2016-06-28,680.21,2016,06,28
2016-06-29,674.16,2016,06,29
2016-06-30,661.49,2016,06,30
2016-07-01,661.37,2016,07,01
2016-07-02,,2016,07,02
2016-07-03,,2016,07,03
2016-07-04,659.64,2016,07,04
2016-07-05,659.26,2016,07,05
2016-07-06,661.29,2016,07,06
2016-07-07,664.51,2016,07,07
2016-07-08,664.06,2016,07,08
2016-07-09,,2016,07,09
2016-07-10,,2016,07,10
2016-07-11,661.5,2016,07,11
2016-07-12,657.84,2016,07,12
2016-07-13,657.82,2016,07,13
2016-07-14,658.2,2016,07,14
2016-07-15,650.92,2016,07,15
2016-07-16,,2016,07,16
2016-07-17,,2016,07,17
2016-07-18,650.58,2016,07,18
2016-07-19,650.84,2016,07,19
2016-07-20,651.53,2016,07,20
2016-07-21,651.43,2016,07,21
2016-07-22,650.09,2016,07,22
2016-07-23,,2016,07,23
2016-07-24,,2016,07,24
2016-07-25,650.78,2016,07,25
2016-07-26,656.33,2016,07,26
2016-07-27,661.04,2016,07,27
2016-07-28,664.94,2016,07,28
2016-07-29,664.94,2016,07,29
2016-07-30,,2016,07,30
2016-07-31,,2016,07,31
2016-08-01,656.95,2016,08,01
2016-08-02,657.47,2016,08,02
2016-08-03,654.76,2016,08,03
2016-08-04,657.21,2016,08,04
2016-08-05,657.36,2016,08,05
2016-08-06,,2016,08,06
2016-08-07,,2016,08,07
2016-08-08,656.98,2016,08,08
2016-08-09,654.79,2016,08,09
2016-08-10,653.06,2016,08,10
2016-08-11,649.29,2016,08,11
2016-08-12,645.22,2016,08,12
2016-08-13,,2016,08,13
2016-08-14,,2016,08,14
2016-08-15,,2016,08,15
2016-08-16,648.31,2016,08,16
2016-08-17,649.01,2016,08,17
2016-08-18,657.46,2016,08,18
2016-08-19,656.05,2016,08,19
2016-08-20,,2016,08,20
2016-08-21,,2016,08,21
2016-08-22,660.94,2016,08,22
2016-08-23,667.31,2016,08,23
2016-08-24,668.57,2016,08,24
2016-08-25,671.49,2016,08,25
2016-08-26,665.94,2016,08,26
2016-08-27,,2016,08,27
2016-08-28,,2016,08,28
2016-08-29,662.93,2016,08,29
2016-08-30,671.32,2016,08,30
2016-08-31,673.17,2016,08,31
2016-09-01,678.57,2016,09,01
2016-09-02,680.28,2016,09,02
2016-09-03,,2016,09,03
2016-09-04,,2016,09,04
2016-09-05,675.43,2016,09,05
2016-09-06,673.61,2016,09,06
2016-09-07,669.49,2016,09,07
2016-09-08,660.95,2016,09,08
2016-09-09,661.93,2016,09,09
2016-09-10,,2016,09,10
2016-09-11,,2016,09,11
2016-09-12,670.61,2016,09,12
2016-09-13,674.18,2016,09,13
2016-09-14,672.97,2016,09,14
2016-09-15,674.93,2016,09,15
2016-09-16,671.36,2016,09,16
2016-09-17,,2016,09,17
2016-09-18,,2016,09,18
2016-09-19,,2016,09,19
2016-09-20,674.67,2016,09,20
2016-09-21,672.73,2016,09,21
2016-09-22,666.89,2016,09,22
2016-09-23,657.32,2016,09,23
2016-09-24,,2016,09,24
2016-09-25,,2016,09,25
2016-09-26,659.71,2016,09,26
2016-09-27,662.34,2016,09,27
2016-09-28,661.96,2016,09,28
2016-09-29,662.27,2016,09,29
2016-09-30,659.08,2016,09,30
2016-10-01,,2016,10,01
2016-10-02,,2016,10,02
2016-10-03,658.02,2016,10,03
2016-10-04,658.59,2016,10,04
2016-10-05,662.29,2016,10,05
2016-10-06,664.86,2016,10,06
2016-10-07,666.97,2016,10,07
2016-10-08,,2016,10,08
2016-10-09,,2016,10,09
2016-10-10,,2016,10,10
2016-10-11,667.93,2016,10,11
2016-10-12,667.47,2016,10,12
2016-10-13,667.19,2016,10,13
2016-10-14,670.88,2016,10,14
2016-10-15,,2016,10,15
2016-10-16,,2016,10,16
2016-10-17,670.37,2016,10,17
2016-10-18,670.61,2016,10,18
2016-10-19,668.47,2016,10,19
2016-10-20,667.41,2016,10,20
2016-10-21,666.74,2016,10,21
2016-10-22,,2016,10,22
2016-10-23,,2016,10,23
2016-10-24,667.09,2016,10,24
2016-10-25,660.38,2016,10,25
2016-10-26,653.98,2016,10,26
2016-10-27,653.62,2016,10,27
2016-10-28,651.65,2016,10,28
2016-10-29,,2016,10,29
2016-10-30,,2016,10,30
2016-10-31,,2016,10,31
2016-11-01,,2016,11,01
2016-11-02,651.18,2016,11,02
2016-11-03,653.55,2016,11,03
2016-11-04,650.72,2016,11,04
2016-11-05,,2016,11,05
2016-11-06,,2016,11,06
2016-11-07,654.87,2016,11,07
2016-11-08,654.66,2016,11,08
2016-11-09,651.32,2016,11,09
2016-11-10,650.95,2016,11,10
2016-11-11,656.36,2016,11,11
2016-11-12,,2016,11,12
2016-11-13,,2016,11,13
2016-11-14,663.23,2016,11,14
2016-11-15,668.29,2016,11,15
2016-11-16,668.93,2016,11,16
2016-11-17,675.77,2016,11,17
2016-11-18,674.38,2016,11,18
2016-11-19,,2016,11,19
2016-11-20,,2016,11,20
2016-11-21,678.28,2016,11,21
2016-11-22,675.39,2016,11,22
2016-11-23,674.37,2016,11,23
2016-11-24,679.24,2016,11,24
2016-11-25,677.56,2016,11,25
2016-11-26,,2016,11,26
2016-11-27,,2016,11,27
2016-11-28,678.03,2016,11,28
2016-11-29,675.91,2016,11,29
2016-11-30,675.48,2016,11,30
2016-12-01,673.54,2016,12,01
2016-12-02,674.76,2016,12,02
2016-12-03,,2016,12,03
2016-12-04,,2016,12,04
2016-12-05,672.58,2016,12,05
2016-12-06,668.9,2016,12,06
2016-12-07,662.05,2016,12,07
2016-12-08,,2016,12,08
2016-12-09,656.07,2016,12,09
2016-12-10,,2016,12,10
2016-12-11,,2016,12,11
2016-12-12,653.55,2016,12,12
2016-12-13,649.4,2016,12,13
2016-12-14,650.25,2016,12,14
2016-12-15,654.94,2016,12,15
2016-12-16,663.68,2016,12,16
2016-12-17,,2016,12,17
2016-12-18,,2016,12,18
2016-12-19,670.16,2016,12,19
2016-12-20,677.11,2016,12,20
2016-12-21,676.09,2016,12,21
2016-12-22,672.24,2016,12,22
2016-12-23,674.96,2016,12,23
2016-12-24,,2016,12,24
2016-12-25,,2016,12,25
2016-12-26,673.48,2016,12,26
2016-12-27,672.69,2016,12,27
2016-12-28,673.73,2016,12,28
2016-12-29,673.06,2016,12,29
2016-12-30,667.29,2016,12,30
2016-12-31,,2016,12,31
