Periodo,Dolar,year,mes,dia
2017-05-29,670.25,2017,05,29
2017-05-30,674.02,2017,05,30
2017-05-31,675.31,2017,05,31
2017-06-01,672.35,2017,06,01
2017-06-02,672.37,2017,06,02
2017-06-03,,2017,06,03
2017-06-04,,2017,06,04
2017-06-05,670.41,2017,06,05
2017-06-06,668.89,2017,06,06
2017-06-07,668.7,2017,06,07
2017-06-08,668.36,2017,06,08
2017-06-09,666.28,2017,06,09
2017-06-10,,2017,06,10
2017-06-11,,2017,06,11
2017-06-12,664.47,2017,06,12
2017-06-13,661.63,2017,06,13
2017-06-14,662.19,2017,06,14
2017-06-15,659.46,2017,06,15
2017-06-16,665.23,2017,06,16
2017-06-17,,2017,06,17
2017-06-18,,2017,06,18
2017-06-19,663.73,2017,06,19
2017-06-20,662.47,2017,06,20
2017-06-21,663.76,2017,06,21
2017-06-22,664.54,2017,06,22
2017-06-23,664.0,2017,06,23
2017-06-24,,2017,06,24
2017-06-25,,2017,06,25
2017-06-26,,2017,06,26
2017-06-27,661.72,2017,06,27
2017-06-28,662.09,2017,06,28
2017-06-29,662.36,2017,06,29
2017-06-30,663.21,2017,06,30
2017-07-01,,2017,07,01
2017-07-02,,2017,07,02
2017-07-03,664.29,2017,07,03
2017-07-04,661.95,2017,07,04
2017-07-05,663.36,2017,07,05
2017-07-06,665.94,2017,07,06
2017-07-07,666.22,2017,07,07
2017-07-08,,2017,07,08
2017-07-09,,2017,07,09
2017-07-10,666.61,2017,07,10
2017-07-11,666.53,2017,07,11
2017-07-12,666.59,2017,07,12
2017-07-13,663.46,2017,07,13
2017-07-14,660.71,2017,07,14
2017-07-15,,2017,07,15
2017-07-16,,2017,07,16
2017-07-17,658.18,2017,07,17
2017-07-18,656.92,2017,07,18
2017-07-19,656.01,2017,07,19
2017-07-20,653.71,2017,07,20
2017-07-21,651.56,2017,07,21
2017-07-22,,2017,07,22
2017-07-23,,2017,07,23
2017-07-24,651.82,2017,07,24
2017-07-25,650.65,2017,07,25
2017-07-26,648.77,2017,07,26
2017-07-27,648.75,2017,07,27
2017-07-28,647.99,2017,07,28
2017-07-29,,2017,07,29
2017-07-30,,2017,07,30
2017-07-31,651.58,2017,07,31
2017-08-01,652.23,2017,08,01
2017-08-02,651.93,2017,08,02
2017-08-03,652.77,2017,08,03
2017-08-04,650.17,2017,08,04
2017-08-05,,2017,08,05
2017-08-06,,2017,08,06
2017-08-07,649.88,2017,08,07
2017-08-08,650.52,2017,08,08
2017-08-09,649.53,2017,08,09
2017-08-10,649.5,2017,08,10
2017-08-11,647.42,2017,08,11
2017-08-12,,2017,08,12
2017-08-13,,2017,08,13
2017-08-14,647.77,2017,08,14
2017-08-15,,2017,08,15
2017-08-16,647.59,2017,08,16
2017-08-17,645.86,2017,08,17
2017-08-18,645.29,2017,08,18
2017-08-19,,2017,08,19
2017-08-20,,2017,08,20
2017-08-21,646.57,2017,08,21
2017-08-22,642.73,2017,08,22
2017-08-23,641.47,2017,08,23
2017-08-24,641.47,2017,08,24
2017-08-25,638.64,2017,08,25
2017-08-26,,2017,08,26
2017-08-27,,2017,08,27
2017-08-28,636.61,2017,08,28
2017-08-29,630.33,2017,08,29
2017-08-30,626.68,2017,08,30
2017-08-31,628.36,2017,08,31
2017-09-01,628.89,2017,09,01
2017-09-02,,2017,09,02
2017-09-03,,2017,09,03
2017-09-04,624.2,2017,09,04
2017-09-05,624.68,2017,09,05
2017-09-06,621.55,2017,09,06
2017-09-07,620.59,2017,09,07
2017-09-08,615.58,2017,09,08
2017-09-09,,2017,09,09
2017-09-10,,2017,09,10
2017-09-11,618.36,2017,09,11
2017-09-12,621.69,2017,09,12
2017-09-13,624.31,2017,09,13
2017-09-14,626.12,2017,09,14
2017-09-15,627.26,2017,09,15
2017-09-16,,2017,09,16
2017-09-17,,2017,09,17
2017-09-18,,2017,09,18
2017-09-19,,2017,09,19
2017-09-20,625.53,2017,09,20
2017-09-21,621.87,2017,09,21
2017-09-22,623.94,2017,09,22
2017-09-23,,2017,09,23
2017-09-24,,2017,09,24
2017-09-25,623.85,2017,09,25
2017-09-26,628.37,2017,09,26
2017-09-27,633.37,2017,09,27
2017-09-28,638.28,2017,09,28
2017-09-29,636.85,2017,09,29
2017-09-30,,2017,09,30
2017-10-01,,2017,10,01
2017-10-02,637.93,2017,10,02
2017-10-03,640.52,2017,10,03
2017-10-04,635.79,2017,10,04
2017-10-05,630.67,2017,10,05
2017-10-06,628.84,2017,10,06
2017-10-07,,2017,10,07
2017-10-08,,2017,10,08
2017-10-09,,2017,10,09
2017-10-10,633.32,2017,10,10
2017-10-11,628.8,2017,10,11
2017-10-12,626.77,2017,10,12
2017-10-13,624.99,2017,10,13
2017-10-14,,2017,10,14
2017-10-15,,2017,10,15
2017-10-16,622.13,2017,10,16
2017-10-17,619.68,2017,10,17
2017-10-18,622.07,2017,10,18
2017-10-19,625.03,2017,10,19
2017-10-20,625.55,2017,10,20
2017-10-21,,2017,10,21
2017-10-22,,2017,10,22
2017-10-23,628.68,2017,10,23
2017-10-24,630.97,2017,10,24
2017-10-25,631.96,2017,10,25
2017-10-26,631.12,2017,10,26
2017-10-27,,2017,10,27
2017-10-28,,2017,10,28
2017-10-29,,2017,10,29
2017-10-30,629.62,2017,10,30
2017-10-31,636.49,2017,10,31
2017-11-01,,2017,11,01
2017-11-02,636.8,2017,11,02
2017-11-03,631.97,2017,11,03
2017-11-04,,2017,11,04
2017-11-05,,2017,11,05
2017-11-06,630.81,2017,11,06
2017-11-07,632.97,2017,11,07
2017-11-08,633.72,2017,11,08
2017-11-09,631.8,2017,11,09
2017-11-10,631.46,2017,11,10
2017-11-11,,2017,11,11
2017-11-12,,2017,11,12
2017-11-13,630.61,2017,11,13
2017-11-14,632.43,2017,11,14
2017-11-15,630.59,2017,11,15
2017-11-16,631.9,2017,11,16
2017-11-17,630.41,2017,11,17
2017-11-18,,2017,11,18
2017-11-19,,2017,11,19
2017-11-20,629.21,2017,11,20
2017-11-21,636.71,2017,11,21
2017-11-22,635.72,2017,11,22
2017-11-23,634.82,2017,11,23
2017-11-24,634.23,2017,11,24
2017-11-25,,2017,11,25
2017-11-26,,2017,11,26
2017-11-27,633.66,2017,11,27
2017-11-28,635.8,2017,11,28
2017-11-29,641.09,2017,11,29
2017-11-30,642.41,2017,11,30
2017-12-01,645.32,2017,12,01
2017-12-02,,2017,12,02
2017-12-03,,2017,12,03
2017-12-04,648.78,2017,12,04
2017-12-05,648.21,2017,12,05
2017-12-06,652.52,2017,12,06
2017-12-07,653.82,2017,12,07
2017-12-08,,2017,12,08
2017-12-09,,2017,12,09
2017-12-10,,2017,12,10
2017-12-11,655.27,2017,12,11
2017-12-12,655.53,2017,12,12
2017-12-13,655.74,2017,12,13
2017-12-14,649.4,2017,12,14
2017-12-15,641.05,2017,12,15
2017-12-16,,2017,12,16
2017-12-17,,2017,12,17
2017-12-18,638.37,2017,12,18
2017-12-19,622.86,2017,12,19
2017-12-20,620.62,2017,12,20
2017-12-21,620.58,2017,12,21
2017-12-22,620.54,2017,12,22
2017-12-23,,2017,12,23
2017-12-24,,2017,12,24
2017-12-25,,2017,12,25
2017-12-26,622.11,2017,12,26
2017-12-27,619.03,2017,12,27
2017-12-28,616.58,2017,12,28
2017-12-29,615.22,2017,12,29
2017-12-30,,2017,12,30
2017-12-31,,2017,12,31
